Schulnummer;Schultyp;Name;Strasse;PLZ;Ort;Homepage;Link
"7608";"Grund- u. Mittelschule";"Mittelschule Elsavatal Heimbuchenthal  ";"Bergstraße 16";"63872";"Heimbuchenthal";"gms-elsavatal.de";"/schule/7608.html"
"7640";"Grund- u. Mittelschule";"Grundschule Dammbach   ";"Frühlingstr. 10";"63874";"Dammbach";"www.grundschule-dammbach.de";"/schule/7640.html"
"7619";"Grund- u. Mittelschule";"Grundschule Mespelbrunn   ";"Maximilian-Kolbe-Straße 15";"63875";"Mespelbrunn";"www.schule-mespelbrunn.de";"/schule/7619.html"
"7630";"Grund- u. Mittelschule";"Grundschule Sailauf   ";"Kirchberg 3";"63877";"Sailauf";"grundschule-sailauf.de";"/schule/7630.html"
"7637";"Grund- u. Mittelschule";"Karl-Benz-Grundschule Weibersbrunn   ";"Rothenbucher Weg 45";"63879";"Weibersbrunn";" ";"/schule/7637.html"
"0168";"Gymnasium";"Johannes-Butzbach-Gymnasium Miltenberg  ";"Martin-Vierengel-Str. 4";"63897";"Miltenberg";"www.jbg-miltenberg.de";"/schule/0168.html"
"0542";"Realschule";"Johannes-Hartung-Realschule Staatliche Realschule Miltenberg  ";"Nikolaus-Fasel-Str. 12";"63897";"Miltenberg";"www.realschule-miltenberg.de";"/schule/0542.html"
"7015";"Volksschule zur sonderp?dagog. F?rderung";"Heinrich-Ernst-Stötzner-Schule Miltenberg, Förderzentrum Förderschwerpunkt Lernen ";"Nikolaus-Fasel-Straße 10 a";"63897";"Miltenberg";"www.stoetzner-schule.de";"/schule/7015.html"
"7058";"Berufsschule";"Staatl. Berufsschule Miltenberg-Obernburg  ";"Gartenstr. 21";"63897";"Miltenberg";"www.bs-mil-obb.de";"/schule/7058.html"
"7815";"Grund- u. Mittelschule";"Grundschule Miltenberg   ";"Wolfram-von-Eschenbach-Str. 17";"63897";"Miltenberg";"grundschule-miltenberg.de";"/schule/7815.html"
"7816";"Grund- u. Mittelschule";"Mittelschule Miltenberg   ";"Luitpoldstraße 8";"63897";"Miltenberg";"www.hauptschule-miltenberg.de";"/schule/7816.html"
"0076";"Gymnasium";"Hermann-Staudinger-Gymnasium Erlenbach a.Main  ";"Elsenfelder Str. 55";"63906";"Erlenbach a.Main";"www.hsgerlenbach.de";"/schule/0076.html"
"7079";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Pflege St. Hildegard in Erlenbach der Helios Gesellschaft für berufliche Bildung mbH";"Krankenhausstraße 50";"63906";"Erlenbach a.Main";"www.krankenhaus-gmbh.de";"/schule/7079.html"
"7083";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Pflege Erlenbach a.Main des BRK Bezirksverbands Unterfranken ";"Krankenhausstraße 50";"63906";"Erlenbach a.Main";"www.altenpflegeschule-erlenbach.de";"/schule/7083.html"
"7108";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule f. Altenpflege Erlenbach a.Main des BRK Bezirksverbands Unterfranken ";"Krankenhausstraße 50";"63906";"Erlenbach a.Main";"www.altenpflegeschule-erlenbach.de";"/schule/7108.html"
"7185";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Krankenpflege 'St.Hildegard' in Erlenbach am Main der HELIOS Gesellschaft für berufliche Bildung mbH";"Krankenhausstraße 50";"63906";"Erlenbach a.Main";"www.krankenhaus-gmbh.de";"/schule/7185.html"
"7339";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule f.Altenpflegehilfe in Erlenbach a.Main des BRK- Bezirksverbandes Unterfranken ";"Krankenhausstr. 50";"63906";"Erlenbach a.Main";"www.altenpflegeschule-erlenbach.de";"/schule/7339.html"
"7803";"Grund- u. Mittelschule";"Barbarossa-Mittelschule Erlenbach a.Main  ";"Elsenfelder Str. 53";"63906";"Erlenbach a.Main";"www.vs-erl.de";"/schule/7803.html"
"7804";"Grund- u. Mittelschule";"Dr.-Ernst-Hellmut-Vits-Grundschule Erlenbach a.Main  ";"Dr.-Vits-Straße 10";"63906";"Erlenbach a.Main";"www.gs-erl.de";"/schule/7804.html"
"7591";"Grund- u. Mittelschule";"Dr.-Konrad-Wiegand-Grundschule Klingenberg a.Main  ";"Furtwänglerweg 1";"63911";"Klingenberg a.Main";"www.volksschule-klingenberg.de";"/schule/7591.html"
"7824";"Grund- u. Mittelschule";"Dr.-Konrad-Wiegand-Mittelschule Klingenberg a.Main  ";"Furtwänglerweg 1";"63911";"Klingenberg a.Main";"www.volksschule-klingenberg.de";"/schule/7824.html"
"0009";"Gymnasium";"Karl-Ernst-Gymnasium Amorbach   ";"Richterstr. 1";"63916";"Amorbach";"https://www.amorgym.de";"/schule/0009.html"
"0409";"Realschule";"Theresia-Gerhardinger-Realschule der Diözese Würzburg Amorbach  ";"Richterstr. 4";"63916";"Amorbach";"www.tgrsamorbach.de";"/schule/0409.html"
"7794";"Grund- u. Mittelschule";"Wolfram-von-Eschenbach-Grundschule Amorbach  ";"Debonstr. 5";"63916";"Amorbach";"www.gs-amorbach.de";"/schule/7794.html"
"7795";"Grund- u. Mittelschule";"Parzival-Mittelschule Amorbach   ";"Debonstr. 5a";"63916";"Amorbach";"www.ms-amorbach.de";"/schule/7795.html"
"7615";"Grund- u. Mittelschule";"Grundschule Großheubach   ";"Bachgasse 44";"63920";"Großheubach";"vs-grossheubach.de";"/schule/7615.html"
"7807";"Grund- u. Mittelschule";"Mittelschule Großheubach   ";"Bachgasse 44";"63920";"Großheubach";"www.vs-grossheubach.de";"/schule/7807.html"
"7639";"Grund- u. Mittelschule";"Grundschule Kleinheubach   ";"Friedenstr. 4";"63924";"Kleinheubach";"www.volksschule-kleinheubach.de";"/schule/7639.html"
"7811";"Grund- u. Mittelschule";"Mittelschule Kleinheubach   ";"Friedenstr. 4";"63924";"Kleinheubach";"www.volksschule-kleinheubach.de";"/schule/7811.html"
"7582";"Grund- u. Mittelschule";"Grundschule Bürgstadt   ";"Schulstr. 1";"63927";"Bürgstadt";"www.volksschule-buergstadt.de";"/schule/7582.html"
"7796";"Grund- u. Mittelschule";"Mittelschule Bürgstadt   ";"Schulstr. 1";"63927";"Bürgstadt";"www.gum-buergstadt.de";"/schule/7796.html"
"7799";"Grund- u. Mittelschule";"Erftal-Grundschule Eichenbühl   ";"In den Rittern 2";"63928";"Eichenbühl";"www.erftal-grundschule.de";"/schule/7799.html"
"7810";"Grund- u. Mittelschule";"Grundschule Kirchzell   ";"Schulstr. 16";"63931";"Kirchzell";"www.grundschule-kirchzell.de";"/schule/7810.html"
"7818";"Grund- u. Mittelschule";"Grundschule Mönchberg   ";"Schulstr. 2";"63933";"Mönchberg";"www.vs-moenchberg.de";"/schule/7818.html"
"7825";"Grund- u. Mittelschule";"Gotthard-Grundschule Weilbach   ";"Raiffeisenstr. 5";"63937";"Weilbach";" ";"/schule/7825.html"
"7595";"Grund- u. Mittelschule";"Grundschule Wörth a.Main   ";"Landstraße 50";"63939";"Wörth a.Main";"www.vs-woerth.de";"/schule/7595.html"
"7826";"Grund- u. Mittelschule";"Mittelschule Wörth a.Main   ";"Landstraße 50";"63939";"Wörth a.Main";"www.vs-woerth.de";"/schule/7826.html"
"0204";"Gymnasium";"Theresia-Gerhardinger-Gymnasium am Anger München  ";"Blumenstr. 26";"80331";"München";"www.tggaa.de";"/schule/0204.html"
"0547";"Realschule";"Städtische Salvator-Realschule München  ";"Damenstiftstr. 3";"80331";"München";"www.sar.musin.de";"/schule/0547.html"
"1602";"Berufsschule";"Städt. Berufsschule für das Bekleidungsgewerbe München  ";"Roßmarkt 15";"80331";"München";"www.bsbekl.musin.de";"/schule/1602.html"
"1718";"Wirtschaftsschule";"Städtische Friedrich-List- Wirtschaftsschule München  ";"Westenriederstr. 20";"80331";"München";"www.flistws.musin.de";"/schule/1718.html"
"1784";"Gewerbliche Berufsfachschule";"Städt. Berufsfachschule für Kommunikationsdesign der Deutschen Meisterschule f. Mode München";"Roßmarkt 15";"80331";"München";"www.designschule-muenchen.de";"/schule/1784.html"
"1856";"Gewerbliche Fachschule";"Städt. Fachschule für Schnitt und Entwurf der Deutschen Meisterschule für Mode München ";"Roßmarkt 15";"80331";"München";"www.fashionschool.de";"/schule/1856.html"
"1874";"Gewerbliche Fachschule";"Fachschule für Modellistik der Städt. Deutschen Meisterschule für Mode München ";"Roßmarkt 15";"80331";"München";"www.fashionschool.de";"/schule/1874.html"
"1875";"Sonstige Berufsfachschule";"Schöner - Berufsfachschule für Kosmetik München Inh. C. Frankl ";"Altheimer Eck 10";"80331";"München";"www.kosmetikschule-schoener.de";"/schule/1875.html"
"2312";"Grund- u. Mittelschule";"Sinai-Grundschule d. Israelitischen Kultusgemeinde München und Oberbayern, priv. staatl. anerk. jüdische Volksschule München";"St.-Jakobs-Platz 18";"80331";"München";"www.ikg-m.de";"/schule/2312.html"
"2314";"Grund- u. Mittelschule";"Theresia-Gerhardinger-Grundschule am Anger der Armen Schulschwestern V.U.L.FR., München ";"Blumenstr. 26";"80331";"München";"www.gs-am-anger.de";"/schule/2314.html"
"0192";"Gymnasium";"Städtisches Luisengymnasium München  ";"Luisenstr. 7";"80333";"München";"www.staedtisches-luisengymnasium.de";"/schule/0192.html"
"0806";"Berufsoberschule";"Städtische Anita-Augspurg- Berufsoberschule für Sozialwesen und Gesundheit München ";"Brienner Str. 37";"80333";"München";"www.bos-sozial.musin.de";"/schule/0806.html"
"1589";"Gewerbliche Fachschule";"Städt. Fachschule f. Steintechnik München  ";"Luisenstr. 9 - 11";"80333";"München";"https://www.fs-stein-muenchen.de";"/schule/1589.html"
"1590";"Berufsschule";"Städt. Berufsschule für das Bau- und Kunsthandwerk München  ";"Luisenstr. 9 - 11";"80333";"München";"https://www.bs-bau-kunst-muenchen.de";"/schule/1590.html"
"1591";"Gewerbliche Fachschule";"Städt. Fachschule für Bautechnik München  ";"Luisenstr. 9 - 11";"80333";"München";"https://www.fs-bau-muenchen.de";"/schule/1591.html"
"1593";"Gewerbliche Fachschule";"Meisterschule für das Gold- und Silberschmiedehandwerk Fachschule der Landeshauptstadt München";"Luisenstr. 9 - 11";"80333";"München";"www.msgold.musin.de";"/schule/1593.html"
"1609";"Berufsschule";"Städt. Berufsschule f. Spedition und Touristik München  ";"Luisenstr. 29";"80333";"München";"www.bspedtour.musin.de";"/schule/1609.html"
"1759";"Gewerbliche Fachschule";"Städt. Meisterschule für das Holzbildhauerhandwerk München ";"Luisenstr. 9 - 11";"80333";"München";"www.mshobi.musin.de";"/schule/1759.html"
"1783";"Gewerbliche Berufsfachschule";"Städt. Berufsfachschule für das Holzbildhauerhandwerk München ";"Luisenstr. 9 - 11";"80333";"München";"www.bfs-hobi-muenchen.de";"/schule/1783.html"
"2023";"Berufsschule";"Städt. Berufsschule für Lagerlogistik Groß- und Außenhandel München ";"Luisenstr. 29";"80333";"München";"www.bsgha.musin.de";"/schule/2023.html"
"0179";"Gymnasium";"Wittelsbacher-Gymnasium München   ";"Marsplatz 1";"80335";"München";"www.wittelsbacher-gymnasium.de";"/schule/0179.html"
"1293";"Gewerbliche Berufsfachschule";"Priv. Berufsfachschule für Mediengestalter Bild und Ton der MacroMedia GmbH Akademie für neue Medien, München";"Sandstr. 7 / 9";"80335";"München";"www.macromedia.de";"/schule/1293.html"
"1319";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Physiotherapie der Heimerer Stiftung, München  ";"Bayerstr. 71 - 73";"80335";"München";"www.heimerer-schulen.de";"/schule/1319.html"
"1367";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Altenpflege der Berufsfachschulen Heimerer GmbH, München ";"Bayerstraße 73";"80335";"München";"www.heimerer.de";"/schule/1367.html"
"1372";"Gewerbliche Berufsfachschule";"Priv. Berufsfachschule für Mediengestalter für Digital- und Printmedien der MacroMedia GmbH Akademie für neue Medien, München";"Sandstr. 9";"80335";"München";"www.macromedia.de";"/schule/1372.html"
"1390";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Altenpflegehil der Berufsfachschulen Heimerer GmbH, München ";"Bayerstraße 73";"80335";"München";"www.heimerer.de";"/schule/1390.html"
"1458";"Gewerbliche Fachschule";"Städt. Fachschule für industrielle Buchbindetechnik (Meisterschule) München ";"Pranckhstr. 2";"80335";"München";"www.senefelder.musin.de";"/schule/1458.html"
"1527";"Volksschule zur sonderp?dagog. F?rderung";"Sonderpädagogisches Förderzentrum Dachauer Straße 98 / Nadistraße / München Mitte 1 ";"Dachauer Str. 98";"80335";"München";"https://www.sfz-muenchen-mitte1.musin.de";"/schule/1527.html"
"1545";"Kaufm?nnische Berufsfachschule";"Private Berufsfachschule für Veranstaltungskaufleute der Macromedia GmbH in München ";"Sandstr. 9";"80335";"München";"www.macromedia.de";"/schule/1545.html"
"1574";"Berufsschule";"Städt. Berufsschule für Fertigungstechnik München  ";"Deroystr. 1";"80335";"München";"www.ft-deroy-musin.de";"/schule/1574.html"
"1579";"Berufsschule";"Städt. Berufsschule für Metall-Design-Mechatronik München ";"Deroystr. 1";"80335";"München";"www.mbtz-deroy.musin.de";"/schule/1579.html"
"1594";"Berufsschule";"Städt. Berufsschule für Buchbindetechnik und Fotografie München ";"Pranckhstr. 2";"80335";"München";"www.senefelder.musin.de";"/schule/1594.html"
"1595";"Gewerbliche Fachschule";"Städt. Fachschule für Buchbindetechnik und Fotografie (Meisterschule) München ";"Pranckhstr. 2";"80335";"München";"www.senefelder.musin.de";"/schule/1595.html"
"1596";"Gewerbliche Fachschule";"Städt. Fachschule für Drucktechnik und Papierverarbeitung München  ";"Pranckhstr. 2";"80335";"München";"www.senefelder.musin.de";"/schule/1596.html"
"1601";"Gewerbliche Fachschule";"Technikerschule d. Landeshauptstadt München, Fachschule für Elektro-, Maschinenbau-, Metallbau- und Informatiktechnik";"Deroystr. 1";"80335";"München";"www.ts-muenchen.de";"/schule/1601.html"
"1640";"Berufsschule";"Städt. Berufsschule für Augenoptik München  ";"Marsplatz 8";"80335";"München";"www.bzao-muenchen.de";"/schule/1640.html"
"1655";"Berufsfachschule f. Fremdsprachenberufe";"Private Berufsfachschule für Kaufleute f. Marketingkommunikation der Macromedia GmbH in München ";"Sandstr. 7 / 9";"80335";"München";"www.macromedia.de";"/schule/1655.html"
"1661";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Krankenpflege der Berufsfachschulen Heimerer GmbH, München ";"Bayerstr. 73";"80335";"München";"www.heimerer.de";"/schule/1661.html"
"1687";"Kaufm?nnische Berufsfachschule";"Private Berufsfachschule für Kaufle im E-Commerce der Macromedia Akademie GmbH München";"Sandstr. 9";"80335";"München";"www.macromedia.de";"/schule/1687.html"
"1771";"Berufsschule";"Städt. Berufsschule für Druck und Mediengestaltung München ";"Pranckhstr. 2";"80335";"München";"www.senefelder.musin.de";"/schule/1771.html"
"1877";"Sonstige Berufsfachschule";"Münchner Schmink- u. Kosmetikschule Berufsfachschule für Kosmetik Frau Friedl Groh Kosmetik GmbH ";"Dachauer Str. 5";"80335";"München";"www.muenchner-kosmetikschule.de";"/schule/1877.html"
"1890";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Pflege II der Berufsfachschulen Heimerer GmbH, München ";"Bayerstr. 73";"80335";"München";"www.heimerer.de";"/schule/1890.html"
"1965";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Pflege I der Berufsfachschulen Heimerer GmbH, München ";"Bayerstr. 73";"80335";"München";"www.heimerer.de";"/schule/1965.html"
"1985";"Gewerbliche Fachschule";"Städt. Fachschule für Augenoptik München  ";"Marsplatz 8";"80335";"München";"www.bzao-muenchen.de";"/schule/1985.html"
"2151";"Grund- u. Mittelschule";"Grundschule München, Dachauer Straße 98  ";"Dachauer Str. 98";"80335";"München";"https://gsdachauer.musin.de/";"/schule/2151.html"
"3286";"Kaufm?nnische Berufsfachschule";"Private Berufsfachschule für Sportkaufleute, Vertiefung Fußball, der Macromedia Akademie GmbH in München";"Sandstr. 9";"80335";"München";" ";"/schule/3286.html"
"0177";"Gymnasium";"Theresien-Gymnasium München   ";"Kaiser-Ludwig-Platz 3";"80336";"München";"www.thg.musin.de";"/schule/0177.html"
"0638";"Realschule";"Staatlich genehmigte Sabel Realschule München II der Stiftung Sabel Schulen ";"Schwanthalerstr. 51 - 53 a";"80336";"München";"www.sabel.com";"/schule/0638.html"
"0754";"Realschule";"Staatlich anerkannte Sabel Realschule München I der Stiftung Sabel Schulen ";"Schwanthalerstr. 51 - 53 a";"80336";"München";"www.sabel.com";"/schule/0754.html"
"1171";"Fachoberschule";"Private SABEL Fachoberschule München der Stiftung SABEL Schulen  ";"Schwanthalerstr. 51 - 55";"80336";"München";"www.sabel.com/schulbildung/fos/muenchen";"/schule/1171.html"
"1284";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Altenpflege des Caritasverbandes der Erzdiözese München u.Freising e.V., München";"Landwehrstr. 66";"80336";"München";"www.caritas-institut.de";"/schule/1284.html"
"1300";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule f.Altenpflegehilfe des Caritasverbandes der Erzdiözese München u.Freising e.V., München";"Landwehrstr. 66";"80336";"München";"www.caritas-institut.de";"/schule/1300.html"
"1404";"Gewerbliche Fachschule";"Private GBS Fachschule für Informationstechnik München der Stiftung Sabel Schulen staatlich anerkannt";"Goethestr. 12";"80336";"München";"www.sabel.com";"/schule/1404.html"
"1441";"Berufsfachschule f. techn. Assistenzberufe";"Private GBS Berufsfachschule für technische Assistenten f.Informatik München der Stiftung Sabel Schulen, staatlich anerkannt";"Goethestr. 12";"80336";"München";"www.sabel.com";"/schule/1441.html"
"1451";"Sonstige Berufsfachschule";"Berufsfachschule für Kosmetik Lehmann, Josef Bauer München ";"Landwehrstr. 72";"80336";"München";"kosmetikschule-lehmann-muenchen.de";"/schule/1451.html"
"1465";"Sonstige Berufsfachschule";"Berufsfachschule für bildende Kunst (Malerei, Grafik) München der ArtKontakt München e.V. ";"Herzog-Heinrich-Str. 35";"80336";"München";"www.kunst-unterricht.de";"/schule/1465.html"
"1500";"Fachakademie";"Fachakademie für Sozialpädagogik der Heimerer Stiftung, München  ";"Paul-Heyse-Str. 29 b";"80336";"München";"www.heimerer.de";"/schule/1500.html"
"1511";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Ergotherapie der Heimerer Stiftung, München  ";"Paul-Heyse-Str. 29 b";"80336";"München";"www.heimerer.de";"/schule/1511.html"
"1522";"Sonstige Berufsfachschule";"Schauspielschule Zerboni Berufsfachschule für Schauspiel München ";"Paul-Heyse-Str. 28";"80336";"München";" ";"/schule/1522.html"
"1588";"Kaufm?nnische Berufsfachschule";"Private SABEL Berufsfachschule für kaufmännische Assistenten München der Stiftung SABEL Schulen, staatlich anerkannt";"Schwanthalerstr. 51 - 53";"80336";"München";"www.sabel.com";"/schule/1588.html"
"1808";"Berufsfachschule des Gesundheitswesens";"Staatl. Berufsfachschule für Logopädie am Klinikum der Universität München ";"Pettenkoferstr. 4 a";"80336";"München";"logopaedieschule.klinikum.uni-muenchen.de";"/schule/1808.html"
"1809";"Berufsfachschule des Gesundheitswesens";"Staatl. Berufsfachschule für med.-technische Laboratoriumsassistenten am Klinikum der Universität München";"Pettenkoferstr. 9 a";"80336";"München";"www.mvp.uni-muenchen.de/mtla-schule";"/schule/1809.html"
"1862";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Orthoptik des Vereins zur Förderung der Aus- und und Fortbildung i.d. Orthoptik e.V. in München";"Mathildenstr. 8";"80336";"München";"www.orthoptikschule-muenchen.de";"/schule/1862.html"
"1926";"Fachakademie";"Private GBS Fachakademie für Wirtschaft München der Stiftung Sabel Schulen, staatlich anerkannt";"Goethestr. 12";"80336";"München";"www.sabel.com";"/schule/1926.html"
"1930";"Berufsfachschule f. Fremdsprachenberufe";"Inlingua-Sprachschule München Priv. Berufsfachschule für Fremdsprachenberufe ";"Sendlinger-Tor-Platz 6";"80336";"München";"www.inlingua.de-muenchen.de";"/schule/1930.html"
"1936";"Gewerbliche Fachschule";"Private GBS Fachschule für Maschinenbautechnik und Elektro- technik München der Stiftung Sabel Schulen, staatlich anerkannt";"Goethestr. 12";"80336";"München";"www.sabel.com";"/schule/1936.html"
"1942";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Pflege des Caritasverbandes der Erzdiözese München u.Freising e.V., München";"Landwehrstr. 66";"80336";"München";"www.caritas-institut.de";"/schule/1942.html"
"2254";"Grund- u. Mittelschule";"Grundschule München, Schwanthalerstraße 87  ";"Schwanthalerstr. 87";"80336";"München";"www.gs-schwan.musin.de";"/schule/2254.html"
"2264";"Grund- u. Mittelschule";"Grundschule München, Stielerstraße 6  ";"Stielerstr. 6";"80336";"München";"www.gs-stieler.musin.de";"/schule/2264.html"
"0783";"Berufsoberschule";"Therese-von-Bayern-Schule staatl. Berufsoberschule für Wirtschaft München ";"Lindwurmstr. 90";"80337";"München";"www.fosbos.org/";"/schule/0783.html"
"0930";"Fachoberschule";"Therese-von-Bayern-Schule Staatl. Fachoberschule für Wirtschaft München ";"Lindwurmstr. 90";"80337";"München";"www.fosbos.org/";"/schule/0930.html"
"1295";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Ergotherapie München des IB e.V. (IB)  ";"Lindwurmstr. 129/131";"80337";"München";"www.ib-gis.de";"/schule/1295.html"
"1494";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Physiotherapie München des IB e.V. (IB)  ";"Lindwurmstr. 129 - 131";"80337";"München";"www.med-akademie.de";"/schule/1494.html"
"1497";"Berufsfachschule des Gesundheitswesens";"Berufsfachschule für Logopädie der Medizinische Akademie IB MEDAU GmbH, München ";"Lindwurmstr. 129-131";"80337";"München";"www.med-akademie.de";"/schule/1497.html"
